prestamo_id,cliente_id,fecha_otorgado,monto,tasa,plazo_meses,estado
P000443,27334,2022-01-19 10:00:00,286264,59,6,atrasado
P000444,39126,2022-01-19 11:00:00,494272,47,12,incobrable
P000445,41590,2022-01-19 12:00:00,80443,59,18,vigente
P000446,16952,2022-01-19 13:00:00,485458,53,6,atrasado
P000447,20655,2022-01-19 14:00:00,446127,59,9,incobrable
P000448,1669,2022-01-19 15:00:00,40745,59,9,judicial
P000449,25646,2022-01-19 16:00:00,493869,47,18,atrasado
P000450,46002,2022-01-19 17:00:00,32747,53,9,judicial
P000451,7628,2022-01-19 18:00:00,363702,47,24,atrasado
P000452,16538,2022-01-19 19:00:00,48063,59,9,atrasado
P000453,24879,2022-01-19 20:00:00,237585,47,36,incobrable
P000454,6341,2022-01-19 21:00:00,325356,59,6,vigente
P000455,48528,2022-01-19 22:00:00,486354,62,24,atrasado
P000456,17057,2022-01-19 23:00:00,177124,62,24,incobrable
P000457,37161,2022-01-20 00:00:00,433288,53,9,judicial
P000458,24751,2022-01-20 01:00:00,152852,59,9,incobrable
P000459,12965,2022-01-20 02:00:00,368736,59,12,incobrable
P000460,41113,2022-01-20 03:00:00,124018,53,12,incobrable
P000461,22205,2022-01-20 04:00:00,30755,47,24,judicial
P000462,48302,2022-01-20 05:00:00,143352,62,36,atrasado
P000463,2826,2022-01-20 06:00:00,366530,59,18,incobrable
P000464,36138,2022-01-20 07:00:00,293185,59,36,judicial
P000465,25122,2022-01-20 08:00:00,240675,53,6,incobrable
P000466,36396,2022-01-20 09:00:00,187469,47,6,incobrable
P000467,39420,2022-01-20 10:00:00,106920,53,18,judicial
P000468,15228,2022-01-20 11:00:00,354623,59,9,judicial
P000469,41073,2022-01-20 12:00:00,368094,47,36,judicial
P000470,16739,2022-01-20 13:00:00,276675,53,36,vigente
P000471,18953,2022-01-20 14:00:00,421605,59,36,incobrable
P000472,39925,2022-01-20 15:00:00,497344,53,24,judicial
P000473,19244,2022-01-20 16:00:00,338388,62,12,vigente
P000474,22248,2022-01-20 17:00:00,146542,53,36,vigente
P000475,284,2022-01-20 18:00:00,428923,59,18,vigente
P000476,10026,2022-01-20 19:00:00,206803,53,6,vigente
P000477,35679,2022-01-20 20:00:00,477268,53,24,judicial
P000478,11686,2022-01-20 21:00:00,314636,53,9,incobrable
P000479,12401,2022-01-20 22:00:00,275202,62,18,judicial
P000480,29096,2022-01-20 23:00:00,125677,59,6,judicial
P000481,36082,2022-01-21 00:00:00,95702,59,12,judicial
P000482,45183,2022-01-21 01:00:00,492946,59,18,judicial
P000483,48891,2022-01-21 02:00:00,395480,59,12,vigente
P000484,44366,2022-01-21 03:00:00,477032,47,12,incobrable
P000485,35192,2022-01-21 04:00:00,349489,62,6,atrasado
P000486,7854,2022-01-21 05:00:00,309953,53,6,judicial
P000487,46702,2022-01-21 06:00:00,186595,59,36,judicial
P000488,27403,2022-01-21 07:00:00,201099,53,9,incobrable
P000489,37869,2022-01-21 08:00:00,95116,53,9,incobrable
P000490,22275,2022-01-21 09:00:00,63666,47,36,judicial
P000491,6977,2022-01-21 10:00:00,402270,59,6,atrasado
P000492,3464,2022-01-21 11:00:00,434117,47,9,vigente
P000493,47726,2022-01-21 12:00:00,231067,47,12,vigente
P000494,14600,2022-01-21 13:00:00,332995,53,12,atrasado
P000495,46933,2022-01-21 14:00:00,151055,47,18,vigente
P000496,15649,2022-01-21 15:00:00,489737,59,24,judicial
P000497,6792,2022-01-21 16:00:00,325947,53,6,judicial
P000498,13609,2022-01-21 17:00:00,35776,59,12,atrasado
P000499,34076,2022-01-21 18:00:00,274453,59,18,incobrable
P000500,14561,2022-01-21 19:00:00,285346,47,36,atrasado
P000501,13673,2022-01-21 20:00:00,407605,59,36,incobrable
P000502,11106,2022-01-21 21:00:00,470872,53,18,judicial
P000503,23257,2022-01-21 22:00:00,470173,47,6,judicial
P000504,45430,2022-01-21 23:00:00,38283,53,18,judicial
P000505,42532,2022-01-22 00:00:00,291480,47,18,incobrable
P000506,29428,2022-01-22 01:00:00,176269,59,9,incobrable
P000507,20177,2022-01-22 02:00:00,225661,62,6,incobrable
P000508,11570,2022-01-22 03:00:00,186939,47,18,vigente
P000509,37096,2022-01-22 04:00:00,431445,62,18,vigente
P000510,422,2022-01-22 05:00:00,257808,47,9,vigente
P000511,31333,2022-01-22 06:00:00,198787,62,6,judicial
P000512,18237,2022-01-22 07:00:00,471003,62,24,incobrable
P000513,41976,2022-01-22 08:00:00,419923,59,12,incobrable
P000514,43727,2022-01-22 09:00:00,239101,47,18,judicial
P000515,34060,2022-01-22 10:00:00,484562,47,9,judicial
P000516,16028,2022-01-22 11:00:00,80638,53,12,incobrable
P000517,18588,2022-01-22 12:00:00,195377,53,6,vigente
P000518,40209,2022-01-22 13:00:00,374416,53,36,atrasado
P000519,10367,2022-01-22 14:00:00,300143,53,6,judicial
P000520,15379,2022-01-22 15:00:00,105143,53,12,vigente
P000521,18379,2022-01-22 16:00:00,292085,62,24,vigente
P000522,28911,2022-01-22 17:00:00,245046,53,24,judicial
P000523,23580,2022-01-22 18:00:00,214568,59,36,judicial
P000524,25828,2022-01-22 19:00:00,49454,62,24,atrasado
P000525,48295,2022-01-22 20:00:00,113703,59,12,vigente
P000526,37095,2022-01-22 21:00:00,354144,62,9,vigente
P000527,18353,2022-01-22 22:00:00,418640,59,24,judicial
P000528,45274,2022-01-22 23:00:00,138927,62,36,incobrable
P000529,838,2022-01-23 00:00:00,66150,59,12,judicial
P000530,21255,2022-01-23 01:00:00,277380,47,36,atrasado
P000531,15497,2022-01-23 02:00:00,66519,59,18,vigente
P000532,22534,2022-01-23 03:00:00,256336,59,24,incobrable
P000533,9419,2022-01-23 04:00:00,85982,47,36,atrasado
P000534,28039,2022-01-23 05:00:00,356030,62,36,atrasado
P000535,40125,2022-01-23 06:00:00,436235,62,6,judicial
P000536,18650,2022-01-23 07:00:00,379786,59,24,judicial
P000537,19995,2022-01-23 08:00:00,357058,47,24,vigente
P000538,5644,2022-01-23 09:00:00,353005,53,18,incobrable
P000539,18780,2022-01-23 10:00:00,87408,59,24,atrasado
P000540,15669,2022-01-23 11:00:00,468506,53,6,incobrable
P000541,23465,2022-01-23 12:00:00,476364,47,6,vigente
P000542,33911,2022-01-23 13:00:00,165642,59,36,judicial
P000543,29161,2022-01-23 14:00:00,289023,47,24,judicial
P000544,25526,2022-01-23 15:00:00,97393,53,18,vigente
P000545,11880,2022-01-23 16:00:00,72311,62,18,incobrable
P000546,32368,2022-01-23 17:00:00,414730,47,18,incobrable
P000547,2175,2022-01-23 18:00:00,278223,62,24,incobrable
P000548,46331,2022-01-23 19:00:00,117937,53,12,vigente
P000549,5987,2022-01-23 20:00:00,324851,47,18,incobrable
P000550,39493,2022-01-23 21:00:00,389731,47,6,atrasado
P000551,26034,2022-01-23 22:00:00,328886,59,36,atrasado
P000552,33514,2022-01-23 23:00:00,344047,59,36,judicial
P000553,45264,2022-01-24 00:00:00,160944,59,9,vigente
P000554,38704,2022-01-24 01:00:00,457882,53,24,incobrable
P000555,28024,2022-01-24 02:00:00,38952,62,12,judicial
P000556,44475,2022-01-24 03:00:00,322911,53,12,incobrable
P000557,46317,2022-01-24 04:00:00,123781,62,12,judicial
P000558,36557,2022-01-24 05:00:00,60215,59,24,incobrable
P000559,12229,2022-01-24 06:00:00,123348,62,36,incobrable
P000560,42565,2022-01-24 07:00:00,372542,59,9,incobrable
P000561,9451,2022-01-24 08:00:00,168314,47,18,judicial
P000562,45668,2022-01-24 09:00:00,66378,59,9,atrasado
P000563,20070,2022-01-24 10:00:00,290518,59,24,incobrable
P000564,1590,2022-01-24 11:00:00,494763,59,9,incobrable
P000565,6356,2022-01-24 12:00:00,363084,62,12,judicial
P000566,35913,2022-01-24 13:00:00,246401,53,6,incobrable
P000567,33013,2022-01-24 14:00:00,42117,47,9,incobrable
P000568,1147,2022-01-24 15:00:00,323350,62,24,vigente
P000569,9231,2022-01-24 16:00:00,299785,59,36,atrasado
P000570,30307,2022-01-24 17:00:00,231399,47,36,vigente
P000571,5637,2022-01-24 18:00:00,124263,62,18,judicial
P000572,7625,2022-01-24 19:00:00,251857,62,9,judicial
P000573,37992,2022-01-24 20:00:00,250284,62,12,incobrable
P000574,19208,2022-01-24 21:00:00,440619,59,6,atrasado
P000575,9523,2022-01-24 22:00:00,231036,59,9,vigente
P000576,39752,2022-01-24 23:00:00,270353,62,9,atrasado
P000577,15938,2022-01-25 00:00:00,85108,62,24,incobrable
P000578,26938,2022-01-25 01:00:00,112170,53,6,incobrable
P000579,14356,2022-01-25 02:00:00,134305,59,18,vigente
P000580,28676,2022-01-25 03:00:00,256846,62,18,incobrable
P000581,23379,2022-01-25 04:00:00,353224,59,9,incobrable
P000582,14488,2022-01-25 05:00:00,383332,53,18,atrasado
P000583,5434,2022-01-25 06:00:00,249972,47,12,vigente
P000584,32377,2022-01-25 07:00:00,491378,47,12,incobrable
P000585,44499,2022-01-25 08:00:00,179553,59,9,vigente
P000586,28441,2022-01-25 09:00:00,159734,53,6,judicial
P000587,12004,2022-01-25 10:00:00,65458,53,36,vigente
P000588,11138,2022-01-25 11:00:00,153576,62,12,atrasado
P000589,24446,2022-01-25 12:00:00,485661,62,36,vigente
P000590,21630,2022-01-25 13:00:00,385867,53,9,vigente
P000591,21879,2022-01-25 14:00:00,298675,62,18,judicial
P000592,40859,2022-01-25 15:00:00,147126,59,18,judicial
P000593,13372,2022-01-25 16:00:00,181389,53,36,incobrable
P000594,33797,2022-01-25 17:00:00,487353,59,24,judicial
P000595,39037,2022-01-25 18:00:00,108984,47,6,incobrable
P000596,5966,2022-01-25 19:00:00,100769,47,12,judicial
P000597,35540,2022-01-25 20:00:00,94182,59,36,vigente
P000598,15344,2022-01-25 21:00:00,275841,47,36,vigente
P000599,21326,2022-01-25 22:00:00,173713,53,18,atrasado
P000600,6230,2022-01-25 23:00:00,395215,59,36,atrasado
P000601,42408,2022-01-26 00:00:00,326661,62,6,incobrable
P000602,46776,2022-01-26 01:00:00,260440,62,36,atrasado
P000603,49157,2022-01-26 02:00:00,80917,53,24,vigente
P000604,29022,2022-01-26 03:00:00,439523,62,9,vigente
P000605,29039,2022-01-26 04:00:00,496576,62,24,atrasado
P000606,45306,2022-01-26 05:00:00,469212,47,36,judicial
P000607,45027,2022-01-26 06:00:00,374862,62,12,incobrable
P000608,15124,2022-01-26 07:00:00,460987,62,24,incobrable
P000609,21448,2022-01-26 08:00:00,202946,53,6,atrasado
P000610,40888,2022-01-26 09:00:00,341445,59,6,incobrable
P000611,15706,2022-01-26 10:00:00,207059,47,12,incobrable
P000612,22608,2022-01-26 11:00:00,351595,53,12,atrasado
P000613,13246,2022-01-26 12:00:00,53961,53,6,vigente
P000614,40074,2022-01-26 13:00:00,491295,62,9,incobrable
P000615,14466,2022-01-26 14:00:00,405701,59,24,incobrable
P000616,14795,2022-01-26 15:00:00,78558,62,24,vigente
P000617,13911,2022-01-26 16:00:00,84437,47,12,judicial
P000618,1518,2022-01-26 17:00:00,239186,53,18,atrasado
P000619,16276,2022-01-26 18:00:00,58703,47,18,incobrable
P000620,12527,2022-01-26 19:00:00,443231,59,18,incobrable
P000621,45476,2022-01-26 20:00:00,292418,47,12,incobrable
P000622,46936,2022-01-26 21:00:00,476836,53,12,atrasado
P000623,33058,2022-01-26 22:00:00,439642,59,18,atrasado
P000624,45011,2022-01-26 23:00:00,210350,47,24,incobrable
P000625,42176,2022-01-27 00:00:00,473737,62,18,vigente
P000626,1600,2022-01-27 01:00:00,314103,53,12,atrasado
P000627,3926,2022-01-27 02:00:00,190532,62,18,atrasado
P000628,35317,2022-01-27 03:00:00,358228,59,9,incobrable
P000629,4745,2022-01-27 04:00:00,499272,59,6,incobrable
P000630,14867,2022-01-27 05:00:00,200765,59,36,vigente
P000631,22763,2022-01-27 06:00:00,50285,47,36,incobrable
P000632,40341,2022-01-27 07:00:00,459569,62,9,vigente
P000633,16045,2022-01-27 08:00:00,410614,47,12,atrasado
P000634,5494,2022-01-27 09:00:00,97146,53,18,atrasado
P000635,10984,2022-01-27 10:00:00,130684,47,24,judicial
P000636,25170,2022-01-27 11:00:00,266287,47,6,judicial
P000637,35757,2022-01-27 12:00:00,420448,62,9,vigente
P000638,35495,2022-01-27 13:00:00,314013,59,24,judicial
P000639,4745,2022-01-27 14:00:00,349501,62,6,judicial
P000640,45371,2022-01-27 15:00:00,419941,47,18,vigente
P000641,33894,2022-01-27 16:00:00,492734,62,12,incobrable
P000642,5292,2022-01-27 17:00:00,91744,62,18,incobrable
P000643,39203,2022-01-27 18:00:00,465650,59,18,judicial
P000644,45157,2022-01-27 19:00:00,492559,59,9,incobrable
P000645,30604,2022-01-27 20:00:00,342991,53,9,judicial
P000646,18666,2022-01-27 21:00:00,290998,53,9,incobrable
P000647,45396,2022-01-27 22:00:00,173486,62,9,vigente
P000648,33389,2022-01-27 23:00:00,443854,62,24,judicial
P000649,44369,2022-01-28 00:00:00,133730,62,36,incobrable
P000650,47866,2022-01-28 01:00:00,455612,47,12,judicial
P000651,47812,2022-01-28 02:00:00,367627,53,36,incobrable
P000652,40853,2022-01-28 03:00:00,414158,59,18,incobrable
P000653,22893,2022-01-28 04:00:00,210053,59,12,vigente
P000654,24642,2022-01-28 05:00:00,464140,62,36,incobrable
P000655,28874,2022-01-28 06:00:00,35344,62,6,judicial
P000656,47947,2022-01-28 07:00:00,454670,53,12,atrasado
P000657,34701,2022-01-28 08:00:00,225596,62,36,incobrable
P000658,13035,2022-01-28 09:00:00,276128,62,12,incobrable
P000659,41132,2022-01-28 10:00:00,495743,62,24,vigente
P000660,6178,2022-01-28 11:00:00,413433,62,6,atrasado
P000661,26529,2022-01-28 12:00:00,146418,47,12,judicial
P000662,19034,2022-01-28 13:00:00,335530,59,9,atrasado
P000663,13468,2022-01-28 14:00:00,474689,59,6,vigente
P000664,36206,2022-01-28 15:00:00,196279,59,6,atrasado
P000665,48475,2022-01-28 16:00:00,320294,62,12,vigente
P000666,47030,2022-01-28 17:00:00,303831,47,12,incobrable
P000667,4516,2022-01-28 18:00:00,346477,62,18,atrasado
P000668,42204,2022-01-28 19:00:00,128135,59,12,vigente
P000669,27438,2022-01-28 20:00:00,71352,53,36,incobrable
P000670,2808,2022-01-28 21:00:00,160141,62,18,judicial
P000671,13007,2022-01-28 22:00:00,62500,47,24,incobrable
P000672,15442,2022-01-28 23:00:00,52898,59,24,atrasado
P000673,19235,2022-01-29 00:00:00,113026,53,36,judicial
P000674,3653,2022-01-29 01:00:00,276003,53,12,atrasado
P000675,21447,2022-01-29 02:00:00,85624,53,24,incobrable
P000676,24512,2022-01-29 03:00:00,233658,47,6,vigente
P000677,19066,2022-01-29 04:00:00,206882,47,12,atrasado
P000678,46539,2022-01-29 05:00:00,56842,62,12,incobrable
P000679,38322,2022-01-29 06:00:00,54604,47,18,judicial
P000680,36243,2022-01-29 07:00:00,490166,59,6,atrasado
P000681,45259,2022-01-29 08:00:00,153406,62,9,judicial
P000682,19198,2022-01-29 09:00:00,452381,62,6,judicial
P000683,24982,2022-01-29 10:00:00,316818,59,18,incobrable
P000684,12018,2022-01-29 11:00:00,384890,47,9,atrasado
P000685,26702,2022-01-29 12:00:00,52102,59,12,incobrable
P000686,11679,2022-01-29 13:00:00,258739,53,12,incobrable
P000687,24178,2022-01-29 14:00:00,481586,62,9,incobrable
P000688,27218,2022-01-29 15:00:00,106973,53,24,vigente
P000689,25109,2022-01-29 16:00:00,226435,62,9,judicial
P000690,18708,2022-01-29 17:00:00,414758,62,18,atrasado
P000691,12070,2022-01-29 18:00:00,323942,62,9,judicial
P000692,13635,2022-01-29 19:00:00,331185,47,18,vigente
P000693,22027,2022-01-29 20:00:00,412735,59,18,incobrable
P000694,27562,2022-01-29 21:00:00,294444,59,12,incobrable
P000695,21669,2022-01-29 22:00:00,418711,62,12,vigente
P000696,28456,2022-01-29 23:00:00,260174,59,12,atrasado
P000697,21988,2022-01-30 00:00:00,385777,47,9,vigente
P000698,27341,2022-01-30 01:00:00,198824,53,9,judicial
P000699,27517,2022-01-30 02:00:00,310678,53,6,incobrable
P000700,47755,2022-01-30 03:00:00,74218,62,36,judicial
P000701,47782,2022-01-30 04:00:00,49541,59,18,judicial
P000702,25386,2022-01-30 05:00:00,383372,59,9,atrasado
P000703,33382,2022-01-30 06:00:00,297446,62,12,judicial
P000704,14332,2022-01-30 07:00:00,411897,62,18,vigente
P000705,49498,2022-01-30 08:00:00,412075,47,18,judicial
P000706,16645,2022-01-30 09:00:00,358152,62,24,atrasado
P000707,10474,2022-01-30 10:00:00,404455,59,24,vigente
P000708,9885,2022-01-30 11:00:00,408293,62,18,incobrable
P000709,2268,2022-01-30 12:00:00,417189,59,18,vigente
P000710,7434,2022-01-30 13:00:00,152607,47,36,judicial
P000711,17837,2022-01-30 14:00:00,253278,59,6,atrasado
P000712,4726,2022-01-30 15:00:00,449756,59,12,atrasado
P000713,16267,2022-01-30 16:00:00,305933,47,24,atrasado
P000714,3716,2022-01-30 17:00:00,88479,62,9,incobrable
P000715,48657,2022-01-30 18:00:00,183210,53,36,atrasado
P000716,37032,2022-01-30 19:00:00,212203,47,6,atrasado
P000717,47158,2022-01-30 20:00:00,204272,53,6,incobrable
P000718,35732,2022-01-30 21:00:00,165553,47,12,incobrable
P000719,35917,2022-01-30 22:00:00,203717,59,36,vigente
P000720,40276,2022-01-30 23:00:00,84063,53,9,incobrable
P000721,31289,2022-01-31 00:00:00,405817,62,24,vigente
P000722,5623,2022-01-31 01:00:00,83782,47,12,incobrable
P000723,729,2022-01-31 02:00:00,89362,62,18,judicial
P000724,9562,2022-01-31 03:00:00,352614,62,6,vigente
P000725,15800,2022-01-31 04:00:00,453043,47,18,incobrable
P000726,23370,2022-01-31 05:00:00,440943,47,24,incobrable
P000727,47460,2022-01-31 06:00:00,424358,59,24,vigente
P000728,15251,2022-01-31 07:00:00,368279,59,18,atrasado
P000729,3967,2022-01-31 08:00:00,449194,47,18,incobrable
P000730,6199,2022-01-31 09:00:00,473106,62,6,judicial
P000731,34047,2022-01-31 10:00:00,48483,53,9,vigente
P000732,19063,2022-01-31 11:00:00,131743,62,18,incobrable
P000733,4131,2022-01-31 12:00:00,326625,47,12,atrasado
P000734,18980,2022-01-31 13:00:00,46743,62,24,vigente
P000735,47623,2022-01-31 14:00:00,186917,53,12,atrasado
P000736,25763,2022-01-31 15:00:00,201760,47,24,incobrable
P000737,17027,2022-01-31 16:00:00,406251,62,6,incobrable
P000738,10153,2022-01-31 17:00:00,203713,59,24,vigente
P000739,41981,2022-01-31 18:00:00,199212,53,24,vigente
P000740,24896,2022-01-31 19:00:00,488036,59,36,atrasado
P000741,43289,2022-01-31 20:00:00,265449,47,6,vigente
P000742,10820,2022-01-31 21:00:00,464972,59,18,atrasado
P000743,35480,2022-01-31 22:00:00,263468,47,18,vigente
P000744,25237,2022-01-31 23:00:00,122952,59,24,incobrable
P000745,28952,2022-02-01 00:00:00,405573,59,9,incobrable
P000746,13684,2022-02-01 01:00:00,357962,59,12,atrasado
P000747,27518,2022-02-01 02:00:00,222759,53,6,vigente
P000748,46844,2022-02-01 03:00:00,426262,47,6,vigente
P000749,45817,2022-02-01 04:00:00,211150,47,24,atrasado
P000750,40070,2022-02-01 05:00:00,328518,62,24,judicial
P000751,5569,2022-02-01 06:00:00,181784,53,12,incobrable
P000752,27072,2022-02-01 07:00:00,476614,53,36,incobrable
P000753,27505,2022-02-01 08:00:00,207228,62,6,incobrable
P000754,10879,2022-02-01 09:00:00,163878,62,18,atrasado
P000755,2386,2022-02-01 10:00:00,292526,53,24,incobrable
P000756,35365,2022-02-01 11:00:00,240783,47,36,incobrable
P000757,29575,2022-02-01 12:00:00,152151,53,6,judicial
P000758,47279,2022-02-01 13:00:00,167048,53,18,judicial
P000759,47247,2022-02-01 14:00:00,116344,62,6,atrasado
P000760,49314,2022-02-01 15:00:00,349738,53,36,vigente
P000761,46037,2022-02-01 16:00:00,33383,59,18,vigente
P000762,9052,2022-02-01 17:00:00,456790,62,24,vigente
P000763,20222,2022-02-01 18:00:00,469210,62,36,vigente
P000764,3091,2022-02-01 19:00:00,368771,47,36,vigente
P000765,45990,2022-02-01 20:00:00,309447,47,18,incobrable
P000766,7842,2022-02-01 21:00:00,376191,59,6,incobrable
P000767,21557,2022-02-01 22:00:00,446884,47,9,incobrable
P000768,17275,2022-02-01 23:00:00,436271,62,9,incobrable
P000769,40550,2022-02-02 00:00:00,83343,59,9,vigente
P000770,2132,2022-02-02 01:00:00,190495,59,36,judicial
P000771,13091,2022-02-02 02:00:00,328039,53,24,incobrable
P000772,21105,2022-02-02 03:00:00,229792,53,24,judicial
P000773,48894,2022-02-02 04:00:00,331558,53,6,vigente
P000774,10838,2022-02-02 05:00:00,159056,47,9,incobrable
P000775,4541,2022-02-02 06:00:00,90903,62,12,incobrable
P000776,15361,2022-02-02 07:00:00,281087,59,12,incobrable
P000777,29026,2022-02-02 08:00:00,67712,59,9,incobrable
P000778,7522,2022-02-02 09:00:00,439191,59,24,judicial
P000779,46125,2022-02-02 10:00:00,301017,47,24,vigente
P000780,49998,2022-02-02 11:00:00,462026,53,36,incobrable
P000781,30953,2022-02-02 12:00:00,156598,59,12,vigente
P000782,40574,2022-02-02 13:00:00,112230,53,12,incobrable
P000783,28451,2022-02-02 14:00:00,362115,59,24,judicial
P000784,47929,2022-02-02 15:00:00,214083,62,24,incobrable
P000785,48800,2022-02-02 16:00:00,350966,62,18,atrasado
P000786,18363,2022-02-02 17:00:00,135134,62,18,atrasado
P000787,45625,2022-02-02 18:00:00,472257,47,12,judicial
P000788,16103,2022-02-02 19:00:00,422943,59,24,atrasado
P000789,1045,2022-02-02 20:00:00,198669,59,9,vigente
P000790,27265,2022-02-02 21:00:00,224431,53,6,incobrable
P000791,4862,2022-02-02 22:00:00,79634,59,6,atrasado
P000792,18573,2022-02-02 23:00:00,240049,59,24,atrasado
P000793,27884,2022-02-03 00:00:00,388158,59,24,atrasado
P000794,14803,2022-02-03 01:00:00,72460,62,12,judicial
P000795,5308,2022-02-03 02:00:00,313622,62,9,atrasado
P000796,36013,2022-02-03 03:00:00,452602,53,12,judicial
P000797,47528,2022-02-03 04:00:00,305928,59,36,incobrable
P000798,8453,2022-02-03 05:00:00,453924,59,9,incobrable
P000799,37198,2022-02-03 06:00:00,436208,53,36,incobrable
P000800,36434,2022-02-03 07:00:00,132475,53,12,incobrable
P000801,11155,2022-02-03 08:00:00,187951,62,24,incobrable
P000802,31477,2022-02-03 09:00:00,434226,53,24,incobrable
P000803,18604,2022-02-03 10:00:00,373003,47,12,judicial
P000804,8505,2022-02-03 11:00:00,138388,62,36,judicial
P000805,44422,2022-02-03 12:00:00,82790,47,36,vigente
P000806,40780,2022-02-03 13:00:00,327713,53,12,judicial
P000807,34514,2022-02-03 14:00:00,66259,53,18,judicial
P000808,11933,2022-02-03 15:00:00,290361,47,6,incobrable
