cliente_id,edad,genero,antiguedad_meses,score_crediticio,ingresos
1067,51,M,2,606,240395
1068,69,F,23,369,674492
1069,25,M,59,853,714466
1070,64,F,23,563,549933
1071,34,M,99,373,508528
1072,31,M,91,483,841431
1073,29,F,26,364,239951
1074,54,F,113,470,606568
1075,32,F,34,747,662251
1076,55,M,13,846,352421
1077,55,F,40,495,276402
1078,21,M,116,686,812101
1079,60,M,51,387,882023
1080,42,F,10,610,730918
1081,49,M,39,636,739875
1082,28,F,90,452,407756
1083,31,F,4,614,765473
1084,61,M,82,767,621939
1085,57,M,99,850,255925
1086,34,F,111,606,154938
1087,50,F,52,841,185510
1088,55,M,81,498,713286
1089,41,F,56,582,831277
1090,57,M,27,432,377937
1091,25,M,8,483,553108
1092,39,F,53,706,689818
1093,34,M,111,797,482751
1094,46,F,13,506,751601
1095,24,F,46,855,494815
1096,45,M,86,544,153281
1097,65,M,36,635,889702
1098,62,M,43,806,203980
1099,45,F,94,395,700693
1100,38,F,35,325,280018
1101,60,F,51,368,576363
1102,28,F,63,821,133661
1103,59,F,109,374,325059
1104,60,F,68,652,752500
1105,34,M,13,868,134363
1106,52,M,47,635,588751
1107,58,M,6,727,850649
1108,53,F,18,301,576283
1109,43,M,118,897,649528
1110,35,F,8,886,145502
1111,53,M,41,718,884534
1112,45,M,61,432,454518
1113,37,M,20,503,749126
1114,53,M,85,424,345935
1115,67,F,96,523,456047
1116,22,F,56,618,824825
1117,34,M,96,583,518810
1118,60,M,2,517,783294
1119,60,F,106,856,602469
1120,59,F,66,326,535855
1121,26,M,105,406,810005
1122,26,M,32,562,250613
1123,23,M,22,662,439157
1124,27,M,90,602,734948
1125,28,M,41,603,463231
1126,62,M,109,422,728338
1127,35,F,10,678,640243
1128,67,F,39,598,569541
1129,49,F,45,325,604596
1130,53,F,5,631,714571
1131,50,M,12,549,393034
1132,59,F,105,349,586221
1133,47,F,105,599,176203
1134,56,F,32,426,269703
1135,49,M,114,812,327369
1136,58,M,40,590,337372
1137,53,M,18,623,849934
1138,57,F,74,595,648508
1139,47,F,64,733,258849
1140,53,M,87,877,371456
1141,24,M,1,823,429765
1142,42,F,117,414,665324
1143,22,M,53,499,242547
1144,30,M,42,550,822810
1145,25,F,101,468,364257
1146,30,F,82,743,748141
1147,53,F,94,714,452600
1148,58,M,83,896,761647
1149,33,F,109,587,147532
1150,51,F,38,447,775526
1151,67,M,17,382,564813
1152,56,M,62,474,824404
1153,65,M,28,521,565599
1154,44,F,22,372,126911
1155,35,F,46,487,571363
1156,49,M,38,794,417820
1157,28,F,32,479,184663
1158,25,F,55,457,472668
1159,49,F,89,879,326691
1160,67,F,112,870,692354
1161,24,M,9,842,176407
1162,32,F,100,318,826106
1163,65,F,50,698,696356
1164,22,F,37,621,442637
1165,47,M,65,642,776253
1166,51,F,93,470,324289
1167,56,F,79,864,618711
1168,56,F,44,649,346065
1169,46,M,110,810,277876
1170,63,F,60,532,486654
1171,47,M,29,732,561459
1172,25,F,85,570,389277
1173,40,M,63,413,694262
1174,31,M,76,508,724033
1175,30,F,26,308,574098
1176,60,F,45,736,733795
1177,58,M,95,404,254117
1178,26,M,35,648,444876
1179,28,F,78,670,408014
1180,43,F,119,725,685555
1181,67,F,7,357,635673
1182,46,F,67,556,330036
1183,66,F,53,517,247895
1184,63,F,41,381,754272
1185,32,F,4,724,481066
1186,46,M,2,671,857959
1187,33,M,35,603,583994
1188,60,F,33,766,674724
1189,38,F,101,883,719054
1190,45,F,105,469,520472
1191,53,M,50,407,366462
1192,67,M,13,411,499497
1193,60,F,115,523,443248
1194,63,F,115,457,255334
1195,32,M,7,359,527975
1196,64,M,39,783,292574
1197,56,M,111,827,181296
1198,68,F,91,558,728144
1199,24,F,49,897,657689
1200,25,M,3,384,416823
1201,57,F,17,877,354405
1202,28,F,25,726,755311
1203,62,F,94,450,448926
1204,69,M,119,850,238446
1205,48,M,14,721,803308
1206,51,M,93,660,335054
1207,29,F,5,719,502892
1208,49,F,71,672,742355
1209,34,M,115,683,767231
1210,60,F,83,474,484873
1211,61,M,33,862,166340
1212,42,F,85,585,802733
1213,31,F,119,375,867628
1214,43,F,51,875,896840
1215,21,F,85,341,653167
1216,66,F,17,721,196574
1217,57,M,87,523,871342
1218,41,M,61,861,191338
1219,46,F,91,723,410732
1220,66,M,31,858,247729
1221,56,F,15,873,336473
1222,43,F,104,536,756826
1223,21,F,40,618,878957
1224,60,M,65,346,844191
1225,35,F,20,685,740926
1226,41,F,105,478,431899
1227,67,M,34,523,443997
1228,29,F,65,301,868569
1229,29,M,32,464,555797
1230,30,M,112,740,254999
1231,46,M,22,449,122668
1232,61,M,62,363,587353
1233,55,M,93,518,841068
1234,45,M,45,892,765952
1235,46,M,11,898,220438
1236,31,F,33,885,213505
1237,58,F,38,744,251701
1238,22,F,65,605,606922
1239,27,F,63,744,144262
1240,38,F,38,745,673653
1241,47,F,73,683,433229
1242,54,F,13,339,835468
1243,47,F,48,662,196416
1244,37,M,117,827,509480
1245,63,F,116,611,747226
1246,64,F,24,418,222522
1247,44,M,36,351,371519
1248,45,M,20,515,320548
1249,27,M,43,746,143386
1250,26,F,109,459,448845
1251,44,M,57,735,786225
1252,53,M,65,637,700636
1253,69,M,60,566,637267
1254,49,M,99,630,155364
1255,63,F,43,684,660072
1256,42,M,84,451,733277
1257,46,F,104,340,257343
1258,48,M,65,769,899958
1259,41,M,115,754,804345
1260,69,M,46,673,518091
1261,27,F,62,604,586657
1262,37,M,114,750,814201
1263,40,F,70,410,446243
1264,61,M,105,870,146979
1265,69,F,26,883,134331
1266,40,F,29,316,846255
1267,42,M,41,433,508213
1268,48,M,15,871,455633
1269,60,M,101,611,789628
1270,69,F,19,832,139132
1271,27,M,73,493,616152
1272,21,F,105,575,538756
1273,52,F,59,394,427674
1274,33,F,81,463,137316
1275,50,F,96,617,595211
1276,43,F,28,835,761958
1277,39,F,15,485,550357
1278,52,F,58,348,718218
1279,50,M,53,508,838179
1280,49,M,42,525,431205
1281,69,F,28,480,694783
1282,65,M,73,689,574058
1283,49,M,91,476,128811
1284,50,F,19,898,484342
1285,36,M,71,795,145594
1286,60,F,89,412,148810
1287,39,F,94,420,227535
1288,38,M,77,348,658934
1289,21,F,2,467,684162
1290,34,F,18,517,855425
1291,67,M,117,732,538714
1292,22,M,40,479,659821
1293,48,F,53,793,323914
1294,69,M,8,695,611205
1295,50,F,84,792,519298
1296,58,M,9,619,195205
1297,24,M,77,674,377334
1298,21,M,116,388,390670
1299,28,F,21,675,560931
1300,49,M,92,846,277428
1301,59,F,44,648,482256
1302,23,F,60,733,574000
1303,52,F,71,533,601757
1304,30,M,31,443,662759
1305,30,M,117,894,836485
1306,39,F,87,366,766960
1307,66,F,13,707,218890
1308,54,M,45,395,445284
1309,53,M,100,864,362413
1310,43,M,2,708,203664
1311,48,M,34,896,284928
1312,52,F,69,706,780765
1313,27,F,66,354,693651
1314,49,M,62,306,418262
1315,28,F,47,560,260025
1316,21,M,98,879,259508
1317,23,M,2,305,529630
1318,44,M,84,807,764054
1319,43,M,72,551,453508
1320,28,F,87,697,574508
1321,67,F,37,824,568310
1322,57,F,80,555,647749
1323,23,M,119,370,823587
1324,53,F,86,704,470224
1325,48,M,63,694,589038
1326,67,F,56,305,531766
1327,28,M,46,719,379127
1328,54,F,63,886,263406
1329,55,M,8,866,529306
1330,52,F,55,333,669961
1331,44,F,117,777,410331
1332,34,F,118,860,258664
1333,52,F,107,392,193783
1334,66,F,43,640,858042
1335,63,F,90,453,798214
1336,36,F,104,416,813790
1337,24,M,23,522,685707
1338,57,M,16,606,265076
1339,41,M,85,804,784407
1340,34,F,104,886,838835
1341,51,F,52,651,769423
1342,68,M,93,618,769424
1343,38,F,54,359,514418
1344,27,M,84,717,600394
1345,30,F,76,613,142434
1346,27,M,37,495,643416
1347,53,F,90,865,602995
1348,43,F,67,755,605315
1349,41,F,18,413,512036
1350,39,F,59,743,419942
1351,68,F,1,493,282742
1352,39,F,19,321,349054
1353,56,M,13,303,322356
1354,49,M,107,341,578755
1355,38,M,33,772,898759
1356,22,F,94,863,256878
1357,21,M,22,855,451835
1358,67,F,27,553,228983
1359,25,M,50,887,271944
1360,40,M,115,715,530223
1361,31,M,77,369,845867
1362,62,F,72,406,547715
1363,22,F,53,556,879971
1364,23,M,60,785,290198
1365,43,F,50,529,629093
1366,32,M,66,831,747987
1367,40,F,115,413,443933
1368,25,M,83,624,760606
1369,57,F,24,848,413553
1370,58,M,69,659,531265
1371,50,F,8,478,381898
1372,29,F,20,301,475283
1373,54,M,99,889,474156
1374,64,F,66,700,565317
1375,55,F,70,861,141221
1376,42,F,59,444,724249
1377,64,F,80,714,440121
1378,44,F,47,355,167856
1379,37,F,36,616,872526
1380,30,F,2,715,587501
1381,50,F,64,636,130052
1382,66,F,78,643,259641
1383,43,M,38,536,167597
1384,52,F,116,787,814310
1385,37,F,26,624,327415
1386,37,M,20,799,161735
1387,34,F,93,810,209608
1388,29,F,4,799,302939
1389,60,F,84,340,136599
1390,22,F,88,684,384636
1391,65,M,65,725,440830
1392,45,F,89,834,471635
1393,59,F,14,568,806923
1394,29,M,35,616,712435
1395,42,M,117,627,389110
1396,63,M,85,713,466622
1397,66,F,100,473,570810
1398,24,M,52,385,737291
1399,46,F,23,598,228442
1400,49,M,110,314,430561
1401,65,M,20,841,805465
1402,54,F,90,743,670454
1403,43,M,115,412,862248
1404,57,F,27,324,232926
1405,31,M,41,813,712860
1406,26,M,78,364,697936
1407,38,F,36,471,585966
1408,41,F,4,453,144012
1409,62,M,26,691,686975
1410,56,F,108,382,631350
1411,61,M,40,458,697425
1412,58,F,80,634,429734
1413,54,M,107,861,847944
1414,37,F,103,677,853498
1415,57,M,84,776,404893
1416,45,M,110,693,381124
1417,58,M,88,539,388746
1418,32,M,74,345,728817
1419,43,F,66,384,465992
1420,62,F,109,512,587468
1421,42,F,73,534,227816
1422,41,M,82,568,579245
1423,47,M,106,734,691797
1424,51,M,110,635,549450
1425,26,F,94,382,297810
1426,47,F,3,485,470423
1427,60,F,64,361,407989
1428,54,F,29,578,276400
1429,32,M,54,691,218652
1430,65,M,7,514,197084
1431,27,M,25,694,873031
1432,30,M,24,344,441996
1433,65,F,43,386,462444
1434,37,M,6,856,411337
1435,46,F,15,424,304589
1436,41,F,79,544,748282
1437,48,M,40,854,375214
1438,66,F,91,424,365903
1439,22,F,61,730,409354
1440,63,M,21,783,538097
1441,21,F,58,525,803250
1442,56,M,109,475,852701
1443,46,F,96,374,377843
1444,49,F,32,819,544065
1445,41,F,12,307,592481
1446,31,F,108,804,664654
1447,60,F,9,351,707299
1448,31,M,20,380,832716
1449,56,F,113,769,289732
1450,69,F,15,819,659554
1451,59,F,77,617,310704
1452,60,F,110,368,849258
1453,55,M,8,646,727226
1454,54,F,21,386,154170
1455,67,F,45,423,647709
1456,44,F,89,585,627348
1457,42,M,99,435,220858
1458,25,F,40,787,255755
1459,53,F,94,621,824304
1460,56,F,95,496,830926
1461,67,M,6,718,413522
1462,40,F,11,378,780646
1463,39,F,64,405,531776
1464,55,F,42,878,608029
1465,63,M,59,685,899753
1466,37,F,8,674,241744
1467,65,F,72,490,676908
1468,63,F,55,434,710070
1469,54,F,39,575,847191
1470,29,M,51,487,577188
1471,46,M,55,563,763356
1472,22,M,76,666,218216
1473,29,F,3,389,337079
1474,29,M,43,357,826778
1475,60,F,45,408,801834
1476,37,F,80,353,403658
1477,21,F,105,555,848807
1478,45,M,91,679,875972
1479,63,M,16,330,895597
1480,60,F,5,303,305207
1481,62,F,40,712,453431
1482,45,M,76,599,896305
1483,59,M,67,393,818094
1484,55,F,99,682,255899
1485,23,M,45,833,138289
1486,57,F,3,802,428150
1487,64,M,31,395,709740
1488,64,M,24,841,670075
1489,50,M,105,304,718107
1490,58,F,29,493,534598
1491,54,F,55,497,287587
1492,32,F,33,718,573560
1493,39,F,102,885,685589
1494,57,M,51,635,512650
1495,64,F,80,347,481262
1496,69,M,97,769,370421
1497,37,F,74,889,842377
1498,30,F,30,787,551271
1499,69,F,98,347,846935
1500,67,M,61,428,168570
1501,32,M,60,680,494436
1502,36,M,35,827,608663
1503,44,F,7,831,492213
1504,39,F,6,715,868000
1505,28,M,15,685,292516
1506,51,M,96,358,859910
1507,41,M,66,742,341075
1508,37,M,96,769,272857
1509,43,F,92,560,657705
1510,57,F,85,493,485015
1511,36,F,17,540,631580
1512,26,F,19,466,353527
1513,28,F,14,343,132383
1514,45,M,49,468,365559
1515,38,M,51,873,127911
1516,45,F,34,374,559922
1517,32,M,112,350,520188
1518,35,F,84,762,611152
1519,46,F,21,695,746233
1520,61,M,48,604,514175
1521,65,M,67,630,641086
1522,46,F,58,668,432480
1523,67,F,78,775,529186
1524,52,M,21,577,125350
1525,30,M,27,593,479337
1526,36,F,71,836,509022
1527,27,M,106,552,420206
1528,37,F,29,402,230995
1529,43,F,9,846,511082
1530,46,M,104,884,582186
1531,41,M,79,465,508751
1532,42,F,44,745,256550
1533,27,M,28,815,348991
1534,34,M,38,712,419718
1535,35,M,15,434,851890
1536,27,M,15,892,540154
1537,29,M,30,757,649225
1538,68,F,32,492,815769
1539,28,M,40,661,602913
1540,43,M,76,639,510689
1541,49,M,84,754,266262
1542,38,F,91,843,428450
1543,51,F,2,583,683264
1544,50,F,105,519,321653
1545,59,M,22,361,297215
1546,55,F,26,301,309704
1547,38,M,40,552,231923
1548,62,M,8,892,851848
1549,59,F,36,625,841711
1550,37,F,26,819,516016
1551,34,F,101,439,584658
1552,51,F,81,520,123674
1553,44,M,7,455,879351
1554,55,F,1,470,303882
1555,64,M,91,668,693031
1556,65,F,106,311,865050
1557,54,F,90,330,158101
1558,23,F,32,690,620301
1559,57,M,78,456,427605
1560,63,F,83,502,378309
1561,60,M,9,576,262553
1562,46,M,107,355,551298
1563,43,M,59,834,640052
1564,64,M,44,373,462245
1565,59,M,65,688,281879
1566,35,M,118,551,578326
1567,69,M,21,617,310411
1568,24,M,20,893,366403
1569,49,M,49,851,430219
1570,42,F,119,552,453918
1571,45,F,97,498,496378
1572,33,F,33,775,613023
1573,38,M,18,701,407984
1574,53,M,41,773,503799
1575,36,F,17,397,293888
1576,65,F,13,530,711076
1577,62,M,113,528,582292
1578,64,F,43,634,401772
1579,22,M,113,379,790762
1580,55,F,73,804,424070
1581,62,M,110,578,493076
1582,54,M,65,767,898989
1583,50,M,23,437,411655
1584,33,M,40,477,438260
1585,33,F,34,403,367737
1586,38,M,36,529,619220
1587,52,M,50,734,464521
1588,52,F,109,606,755127
1589,55,F,78,748,836742
1590,59,F,118,637,298723
1591,66,M,85,860,347383
1592,49,M,107,706,257762
1593,69,F,107,810,601273
1594,49,F,85,602,576005
1595,64,F,92,469,803228
1596,36,M,96,880,179619
1597,64,F,30,886,850225
1598,67,F,40,598,617792
1599,30,M,12,794,228078
1600,50,M,93,441,194638
1601,45,M,1,325,286860
1602,59,F,90,679,129187
1603,40,M,16,611,826379
1604,25,M,82,662,558792
1605,21,F,97,456,140358
1606,50,M,116,509,376076
1607,69,F,50,505,261904
1608,23,F,106,427,141161
1609,65,M,43,545,556932
1610,34,F,87,560,669125
1611,50,F,112,348,370535
1612,24,F,60,403,753498
1613,38,M,5,872,127973
1614,57,F,21,476,580615
1615,45,F,65,604,500800
1616,68,M,95,397,569634
1617,21,M,82,368,138048
1618,66,F,21,367,219341
1619,35,F,71,444,620856
1620,29,M,65,428,312404
1621,35,F,23,360,657709
1622,69,M,91,565,335611
1623,44,M,60,733,520730
1624,24,M,2,844,547851
1625,32,F,34,725,376098
1626,57,M,57,515,449637
1627,57,M,16,798,859711
1628,63,M,104,483,199267
1629,26,F,74,662,781247
1630,59,F,84,391,562247
1631,66,M,48,481,132134
1632,44,M,101,493,505518
1633,31,F,25,742,463238
1634,33,F,68,472,426461
1635,54,F,32,558,853223
1636,45,M,45,754,487978
1637,27,F,92,388,190738
1638,24,M,40,890,522578
1639,28,M,13,868,569300
1640,40,F,5,879,465540
1641,49,M,17,429,706603
1642,65,M,111,305,568220
1643,66,F,71,420,320464
1644,30,M,10,589,521022
1645,63,M,91,424,174676
1646,54,F,59,674,845441
1647,46,M,35,870,641771
1648,61,F,23,321,735307
1649,69,F,56,735,654709
1650,23,M,16,520,283196
1651,26,M,52,540,879042
1652,25,F,27,825,825850
1653,25,F,15,796,520739
1654,67,M,62,442,447999
1655,43,M,6,351,318748
1656,69,M,106,784,641971
1657,29,F,103,676,440373
1658,55,M,24,647,787482
1659,40,M,115,400,691188
1660,69,M,87,645,416697
1661,62,M,5,602,888846
1662,55,F,71,499,493486
1663,38,F,86,601,299011
1664,37,M,93,833,260303
1665,44,M,53,382,646948
1666,23,F,31,587,554148
1667,52,M,35,697,877050
1668,55,F,98,323,765065
1669,58,F,19,573,575440
1670,33,F,34,802,163718
1671,67,F,94,681,126402
1672,45,M,83,623,476004
1673,29,F,82,712,682216
1674,24,M,1,430,467233
1675,34,M,41,380,346807
1676,57,F,53,494,620349
1677,54,F,80,808,540372
1678,31,F,64,518,764028
1679,61,M,40,785,335558
1680,23,F,62,760,141891
1681,48,F,55,425,518133
1682,49,F,92,385,568330
1683,29,M,118,472,335064
1684,23,F,11,338,712138
1685,45,F,112,729,180873
1686,54,F,52,393,625155
1687,32,M,96,864,887493
1688,62,F,26,663,262239
1689,29,M,74,519,796475
1690,35,M,87,367,859587
1691,60,M,48,560,450538
1692,45,M,45,699,892207
1693,25,M,103,389,143579
1694,31,F,33,447,824688
1695,54,F,64,431,439857
1696,44,M,78,395,495678
1697,35,M,9,670,856174
1698,58,M,78,408,749623
1699,28,M,100,865,305140
1700,25,F,119,739,864869
1701,68,F,105,672,681067
1702,46,M,2,519,686837
1703,38,M,75,496,205456
1704,26,M,116,825,675894
1705,57,F,14,344,226385
1706,68,M,36,785,436685
1707,33,F,35,556,891423
1708,48,F,64,551,684586
1709,25,M,106,489,211322
1710,33,F,116,658,818825
1711,37,M,25,580,692276
1712,60,F,97,841,687336
1713,65,M,9,675,724805
1714,52,M,77,869,712064
1715,49,M,43,522,519904
1716,23,M,10,772,701001
1717,60,M,57,537,802961
1718,54,M,33,517,523881
1719,60,F,109,363,381159
1720,47,F,9,486,308554
1721,33,M,54,861,129426
1722,65,F,104,705,859931
1723,53,M,13,443,721984
1724,26,F,24,547,480677
1725,44,F,62,636,156503
1726,39,M,40,444,277534
1727,36,M,59,892,628206
1728,60,F,56,429,167774
1729,48,F,64,418,839166
1730,53,F,60,719,339722
1731,68,F,81,578,434380
1732,61,F,97,647,194021
1733,33,F,23,773,730627
1734,63,M,27,406,394840
1735,65,F,108,862,878463
1736,45,M,61,631,195433
1737,62,F,44,636,184103
1738,56,M,57,775,447639
1739,47,M,43,694,567523
1740,58,M,62,792,204698
1741,27,M,26,709,149646
1742,25,F,88,712,876792
1743,63,M,75,709,322257
1744,65,M,93,578,877692
1745,51,F,112,671,461886
1746,43,F,64,808,247192
1747,62,F,69,533,655346
1748,30,M,24,744,698473
1749,52,F,73,531,600845
1750,63,M,119,332,507270
1751,50,M,74,738,152129
1752,59,M,11,307,377318
1753,51,F,95,769,236355
1754,38,M,67,649,223431
1755,56,M,89,420,827911
1756,22,M,53,487,343318
1757,34,F,43,877,132571
1758,33,F,104,322,534433
1759,49,M,27,491,203126
1760,32,M,1,711,308931
1761,59,M,49,718,326784
1762,22,M,48,436,599311
1763,52,F,80,849,316382
1764,33,M,99,382,594007
1765,66,F,79,615,796668
1766,47,M,98,562,570585
1767,69,M,53,489,540734
1768,61,F,11,416,776940
1769,37,M,9,837,437713
1770,60,M,61,377,448825
1771,51,F,88,779,136206
1772,54,M,101,457,195939
1773,44,F,99,885,200729
1774,65,F,22,813,729061
1775,55,M,104,583,764277
1776,68,F,102,840,159753
1777,26,F,71,343,166487
1778,39,M,44,803,859988
1779,50,M,30,535,677228
1780,27,M,60,394,609645
1781,30,F,93,334,526453
1782,61,M,55,884,282080
1783,52,F,39,795,122452
1784,54,M,41,480,306303
1785,48,M,9,306,221268
1786,35,M,1,895,420337
1787,50,F,3,775,668488
1788,57,F,69,798,306999
1789,49,F,11,852,553915
1790,42,M,4,518,160051
1791,24,M,108,805,249437
1792,40,M,33,521,522481
1793,52,M,33,451,787675
1794,56,M,45,585,489391
1795,24,M,20,684,703252
1796,47,M,37,579,243977
1797,37,F,84,508,361222
1798,32,M,98,394,869718
1799,42,M,21,844,268092
1800,37,F,58,415,304165
1801,30,M,51,359,877016
1802,21,M,71,382,662222
1803,42,F,16,633,268058
1804,46,M,96,684,766146
1805,38,F,36,543,774182
1806,34,M,50,418,354897
1807,67,F,75,402,263176
1808,49,M,48,571,566148
1809,32,F,29,741,608575
1810,56,M,42,536,350232
1811,55,F,98,846,361998
1812,32,M,59,655,200507
1813,27,M,55,670,468622
1814,49,M,74,601,685399
1815,31,F,67,370,621540
1816,53,F,22,375,793357
1817,26,M,96,473,203742
1818,67,M,108,764,205097
1819,35,F,84,535,142955
1820,52,F,2,559,354901
1821,31,F,8,626,612716
1822,43,F,114,335,287508
1823,46,F,41,661,831290
1824,54,F,89,739,577827
1825,66,M,11,322,503966
1826,54,M,24,519,381839
1827,49,M,26,327,447023
1828,24,F,35,844,613661
1829,37,F,104,850,345935
1830,55,M,5,833,428362
1831,33,M,15,488,248374
1832,61,F,106,751,429667
1833,59,M,14,803,614628
1834,35,M,37,507,155545
1835,49,F,18,541,673380
1836,49,M,76,360,852461
1837,31,M,67,524,415467
1838,52,F,104,777,327427
1839,22,F,46,496,404923
1840,67,F,97,466,487318
1841,34,F,68,781,315424
1842,40,M,118,468,151850
1843,42,M,57,676,227026
1844,31,F,40,496,306033
1845,47,F,90,870,616134
1846,23,F,85,477,568110
1847,37,M,45,482,470705
1848,64,M,16,687,621791
1849,48,M,112,502,408710
1850,49,F,62,798,490181
1851,41,F,23,454,195679
1852,67,M,88,780,770120
1853,36,M,73,898,835417
1854,57,F,83,824,485274
1855,40,F,91,779,368017
1856,26,F,104,866,781555
1857,39,F,95,787,405015
1858,25,F,51,506,383202
1859,23,F,1,378,193466
1860,21,F,77,514,153751
1861,58,F,45,728,588371
1862,35,M,4,613,897514
1863,54,M,55,619,435188
1864,55,M,89,461,380722
1865,69,F,10,376,156075
1866,45,M,87,776,590351
1867,44,M,107,628,420178
1868,32,M,30,368,840456
1869,38,F,14,767,365577
1870,35,F,96,771,414703
1871,64,F,30,447,170791
1872,36,M,5,584,374986
1873,47,M,109,516,492983
1874,28,F,15,848,178473
1875,66,M,17,878,240387
1876,45,M,48,426,860734
1877,37,F,97,863,490476
1878,49,F,76,874,338865
1879,28,F,25,653,565372
1880,35,F,116,690,175330
1881,47,F,19,866,273217
1882,66,F,59,308,264777
1883,27,F,53,819,489022
1884,23,F,87,510,397868
1885,49,F,39,400,285108
1886,64,F,5,755,372126
1887,44,F,40,346,332666
1888,23,F,85,579,260536
1889,40,M,58,621,446224
1890,66,F,100,328,310554
1891,35,M,78,695,824378
1892,45,M,6,348,862212
1893,50,M,19,620,397393
1894,34,F,68,376,525843
1895,27,F,24,402,319236
1896,37,F,90,307,544978
1897,64,F,106,821,397358
1898,40,M,19,885,635848
1899,56,M,59,829,608562
1900,29,F,61,309,836213
1901,58,F,32,877,686948
1902,68,F,106,308,235836
1903,42,F,45,849,232191
1904,22,M,35,690,506614
1905,44,F,54,415,525615
1906,28,M,104,339,361730
1907,31,F,106,656,759451
1908,33,F,2,417,438860
1909,37,F,97,370,157963
1910,28,F,74,776,794428
1911,41,F,45,737,694724
1912,38,F,33,448,361871
1913,50,M,23,533,788266
